n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.00041875898442187695,1.0,191
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.009027908738218461,1.0,194
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.11099450520464726,0.6764705882352942,195
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.10856082272167364,0.6764705882352942,196
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.10456223804225644,0.6764705882352942,197
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.006635278694254314,1.0,199
[4],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.09538782282664292,0.6764705882352942,200
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.10429679198649011,0.7058823529411765,1
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11037177232237946,0.7058823529411765,2
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0017615669136815217,1.0,4
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.04076417950202221,0.9117647058823529,5
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10566016842962216,0.7058823529411765,7
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.0037729697293690874,1.0,13
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08295001024714943,0.7058823529411765,16
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.10242971060539761,0.7058823529411765,17
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.002235541610741503,1.0,18
[4],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.0026657641712017175,1.0,19
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11035071789444084,0.7058823529411765,20
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0036226424126882327,1.0,21
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0033822313477153056,1.0,22
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10820196478461794,0.7058823529411765,23
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.004944987975409334,1.0,26
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.001164826341323021,1.0,27
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.09951307139304351,0.6764705882352942,28
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.0037729697293690874,1.0,29
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.008070953502872775,1.0,30
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.10138680703655586,0.6470588235294118,31
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11065482966458973,0.7058823529411765,33
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.03885665180337658,0.7941176470588235,35
[3],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.04983252464278893,0.8823529411764706,37
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.10357337190607245,0.7058823529411765,38
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.011006221345627286,0.9705882352941176,41
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.09732593097756054,0.7058823529411765,44
[4],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.06288786535788761,0.8529411764705882,45
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.004896714581657865,1.0,47
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.04368095463537612,0.8823529411764706,48
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10811575848329052,0.7058823529411765,49
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.10311411404192788,0.7058823529411765,51
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06415025796473142,0.7941176470588235,52
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.01937992188890149,0.9705882352941176,53
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.003746603524830173,1.0,54
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.05413620421564915,0.8235294117647058,55
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.09385991675791054,0.7058823529411765,56
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.10762580627461742,0.7058823529411765,58
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.09787495822566536,0.7058823529411765,59
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.007408158174430385,1.0,60
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10932137089894722,0.7058823529411765,61
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.006618370332046637,1.0,63
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10713077059347242,0.7058823529411765,65
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.006155966833328517,1.0,67
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.003673123349150745,1.0,68
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10553120341683789,0.7058823529411765,69
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0021090370079760237,1.0,70
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.09823479357191996,0.6470588235294118,71
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.003910091782151967,1.0,72
[3],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10950915623328036,0.7058823529411765,73
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0005007398148572564,1.0,74
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.0022935970201232374,1.0,75
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.006258051257786278,1.0,76
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.1061705946939028,0.7058823529411765,77
[4],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.002888296839710752,1.0,79
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10626731865518554,0.7058823529411765,80
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.09914268282222363,0.7352941176470589,81
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0020734821472523928,1.0,83
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.02692849098039169,1.0,85
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.0024786892441403443,1.0,86
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.004228771479284006,1.0,87
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.0012989864018371833,1.0,88
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.10266802534997695,0.7058823529411765,89
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.00495243552307879,1.0,90
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.002476871802712403,1.0,91
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0021466546711170365,1.0,93
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.010755882899933166,1.0,94
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.020669735434977837,1.0,97
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0020467532141908032,1.0,99
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.09448481104412307,0.6764705882352942,100
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10448609042416512,0.7058823529411765,101
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.09077694960112798,0.6764705882352942,102
[4],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.1052471896685263,0.7058823529411765,103
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.026216348681093588,0.9705882352941176,104
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10304491129858859,0.7058823529411765,105
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.009942973640348974,1.0,106
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.10217381424123595,0.7058823529411765,108
[3],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10414113694568636,0.7058823529411765,109
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.003484735570289009,1.0,110
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.10187096431577115,0.6470588235294118,111
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.10921721107480312,0.7058823529411765,112
[3],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.1033503205808785,0.7058823529411765,113
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0812554157978932,0.5882352941176471,114
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.10441336962102865,0.7058823529411765,115
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.00604128705164108,1.0,116
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.10799614921930467,0.7058823529411765,117
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.10100091847218023,0.7058823529411765,118
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0034194963805979895,1.0,119
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.09528900260067402,0.7058823529411765,120
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.0016119585219189405,1.0,121
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.0026475707162628166,1.0,122
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.003098142711647575,1.0,124
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.07522026193593577,0.7941176470588235,125
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.08748122093612305,0.6470588235294118,126
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.10092286660072591,0.7058823529411765,128
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10626731865518554,0.7058823529411765,130
[3],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10444983800951338,0.7058823529411765,131
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.1070175170877711,0.7058823529411765,132
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10746547353376848,0.7058823529411765,133
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.024409746861016293,1.0,134
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10756107576302035,0.7058823529411765,135
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.012988583387153679,0.9705882352941176,136
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.01220665837570052,1.0,137
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.008059303110648466,1.0,138
[4],0.01,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11071628606740565,0.7058823529411765,139
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.002222979137067748,1.0,140
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.07716022247536666,0.7941176470588235,141
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.004193516507914129,1.0,142
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.03427567420158066,0.9705882352941176,143
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.003522586412638303,1.0,144
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.09658708961222182,0.6764705882352942,147
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.10363355211853931,0.7058823529411765,148
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.007654453169733566,1.0,149
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.011359825584560638,1.0,151
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.004308533726992637,1.0,152
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.003604263665779399,1.0,153
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.01571681894344126,1.0,154
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.004228771479284006,1.0,155
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.005787216142210774,1.0,156
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.004060450247327116,1.0,157
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10777469070522903,0.7058823529411765,158
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.08248611722347894,0.6470588235294118,159
[3],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.1017334569561212,0.7058823529411765,160
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0031759342203842226,1.0,161
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.10924832300219911,0.7058823529411765,162
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.009124614877263354,1.0,163
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.0016266877926572776,1.0,165
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.09039707258562703,0.6470588235294118,167
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.01130937707711,1.0,168
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.011920826634780989,1.0,169
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.025218562394449945,0.9705882352941176,170
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.010379300206470765,1.0,171
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.00021256023358465385,1.0,173
[4],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.0013639364702544405,1.0,174
[3],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.010285487228072597,1.0,176
[3],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.04130944863319425,0.9117647058823529,177
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.10596551239407184,0.7058823529411765,178
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10935595573218837,0.7058823529411765,180
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.004427281900758574,1.0,181
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.1045871166503453,0.7058823529411765,183
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.002941150798533801,1.0,184
[3],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.027526507243692683,0.9411764705882353,187
[4],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.09191296957656359,0.7058823529411765,188
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.10769354355674804,0.7058823529411765,189
[4],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.007992097873688537,1.0,192
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.0039306486655896295,1.0,193
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.005855099693875998,1.0,195
[4],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.09455028183378004,0.7058823529411765,197
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.05452079493253157,0.8823529411764706,198
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.015578725235050935,1.0,199
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.0031663257818595166,1.0,1
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.04723333967022612,0.8529411764705882,2
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.11745686494513848,0.6176470588235294,3
[3],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.11068293922879767,0.7058823529411765,4
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.11649208560777799,0.7647058823529411,5
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.11932600341620195,0.5,8
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.014739427786526382,1.0,9
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10674256489950677,0.47058823529411764,10
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.11160199634817174,0.7058823529411765,11
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.10592403904048424,0.47058823529411764,12
[3],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.11611741504849975,0.6764705882352942,13
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.005386915154692988,1.0,15
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.11351797096325886,0.7058823529411765,16
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.12058582853933451,0.6470588235294118,18
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.1187760038516093,0.6176470588235294,19
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.0026770072599952067,1.0,20
[3],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.11567522431492576,0.6764705882352942,23
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.05075021397979422,0.8823529411764706,24
[3],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10985828061726072,0.7058823529411765,27
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.013920463842351287,1.0,28
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0035092993625043256,1.0,29
