n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.5,4,gaussian,"(-0.1, 0.1)",15,0.04290391305487257,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.5,4,gaussian,"(-0.5, 0.5)",15,0.06493586611578979,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.1, 0.1)",15,0.052337552927547805,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.5, 0.5)",15,0.08033192070827379,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.1, 0.1)",15,0.06958256681475734,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.5, 0.5)",15,0.09577882186081561,0.625
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.044710883322857775,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.06875699903951715,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.5,4,gaussian,"(-0.1, 0.1)",15,0.061752704683279806,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.5,4,gaussian,"(-0.5, 0.5)",15,0.08960355234243655,0.7916666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.1, 0.1)",15,0.08438079205058129,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.5, 0.5)",15,0.10477626138352414,0.7083333333333334
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.1, 0.1)",15,0.10380161249644593,0.7083333333333334
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.5, 0.5)",15,0.11418493098913689,0.6666666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.06755223228638209,0.9166666666666666
[4],0.060000000000000005,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.09456862155890526,0.6666666666666666
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.03197025927072649,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.04544847952972536,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05481432516082918,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.0769250699716341,0.875
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.04422557739397049,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.06573337568958172,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.07303433740052513,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.09069805942480802,0.875
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.10592125934397172,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11070671158188543,0.75
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.09590313239690969,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.10433435037954046,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.027191007672412115,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.04397759102780524,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05364464677790528,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.0893482367924648,0.875
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.04674139883638396,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.08311365723550686,0.875
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.08788413614658767,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11003483413602781,0.75
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.07525511399920648,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.10341727373272229,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.031905388169941394,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.04736322986228845,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.07162581318238802,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.09096710438655971,0.875
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.10253772848157539,0.9583333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11063767094220756,0.75
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.0325872659494211,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.07743607343446485,0.7916666666666666
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05295557694319103,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11510167451059829,0.625
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.043474401010885004,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.10568518373020953,0.6666666666666666
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.07912257492898163,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.12159422565581131,0.5416666666666666
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11235358998003193,0.5
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.125400078011503,0.375
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.10301028501734615,0.7916666666666666
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.12460918758370844,0.4166666666666667
[3],0.060000000000000005,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05728266995057702,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.07084162831058395,0.8333333333333334
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.10606226970432857,0.6666666666666666
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.12024437743722283,0.625
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.09977232246546186,0.7916666666666666
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.11735211997342576,0.625
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.12189157366814475,0.375
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.12498218980378521,0.4166666666666667
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.11778581719122581,0.4583333333333333
[3],0.060000000000000005,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.12400348828033496,0.5
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.04059537009271716,0.9583333333333334
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.07816429016013972,0.7916666666666666
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.0955850951208874,0.875
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.12117181522272856,0.5416666666666666
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.119373487888778,0.4583333333333333
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.12526031030246718,0.4166666666666667
[4],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.06779333589389708,0.875
[4],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.10584556309068192,0.4583333333333333
[4],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.061388949033925805,0.875
[4],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.0968259885448088,0.875
[4],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.10074212029192824,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11672763027284695,0.375
[4],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.07958452150585464,0.875
[4],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.10957318244650321,0.4166666666666667
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.10385508492456773,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.10562351391066498,0.4583333333333333
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.09606136168251649,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.0999244763925768,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11574178720164212,0.375
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11633413204375213,0.375
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.10749119798462381,0.5416666666666666
[4],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.11097546417269111,0.375
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.10193639469437721,0.8333333333333334
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.10631365432931456,0.4583333333333333
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11822863856358708,0.375
[4],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11656066890218823,0.375
[3],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.07602786463826296,0.875
[3],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.10421015659492709,0.5833333333333334
[3],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.06356970940237523,0.875
[3],0.060000000000000005,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.0812157506530456,0.8333333333333334
[3],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11535871348337563,0.375
[3],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.12500384374690424,0.4583333333333333
[3],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.09656095747293016,0.7916666666666666
[3],0.060000000000000005,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.11938308242417889,0.5
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.07029722313728291,0.875
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11320172173167407,0.5833333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.06294173865774562,0.875
[3],0.060000000000000005,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.09896855116695706,0.6666666666666666
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11840191805071261,0.375
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.12629433531518877,0.4583333333333333
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.10447198860438896,0.8333333333333334
[3],0.060000000000000005,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.12414935588505478,0.5
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.0686799217548988,0.875
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.11241969350053001,0.5833333333333334
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.11513601260553312,0.5
[3],0.060000000000000005,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.1261045448415344,0.4583333333333333
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.06748754470580556,0.92
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.08681454128808905,0.88
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.06205922838903253,0.92
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.08081523765232505,0.92
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.08342710026937328,0.88
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.10112603155394233,0.84
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,8,gaussian,"(-0.1, 0.1)",15,0.08821436536991327,0.88
[3],0.09,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,10,gaussian,"(-0.1, 0.1)",15,0.10465355396437123,0.84
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.06302656118405384,0.92
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.09622005854470334,0.88
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.0567792944788489,0.92
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.08900739946278416,0.88
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.08227261055600751,0.92
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.11047587994646993,0.76
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,8,gaussian,"(-0.1, 0.1)",15,0.08803494116295163,0.92
[3],0.09,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,10,gaussian,"(-0.1, 0.1)",15,0.11330598783456787,0.76
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.092763622861302,0.84
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.11695123564039552,0.8
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.08466608689523657,0.92
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.11314551736813425,0.8
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.10980562519666162,0.76
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.12210910896351646,0.68
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,8,gaussian,"(-0.1, 0.1)",15,0.113152030227537,0.68
[3],0.09,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,10,gaussian,"(-0.1, 0.1)",15,0.12284071650991164,0.64
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.07907291087173773,0.92
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.09809615576213672,0.84
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.07285012146171693,0.92
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.09258680988799478,0.88
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.09524349098887741,0.84
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.10967909150053366,0.8
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,8,gaussian,"(-0.1, 0.1)",15,0.09954712372448457,0.84
[3],0.08,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,10,gaussian,"(-0.1, 0.1)",15,0.11220109232921668,0.8
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.07751930813141236,0.92
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.10780285339253906,0.76
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.06989373931410724,0.92
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.10245006973226742,0.8
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.09684093158581225,0.92
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.11688642542305257,0.76
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,8,gaussian,"(-0.1, 0.1)",15,0.10164174409286503,0.84
[3],0.08,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,10,gaussian,"(-0.1, 0.1)",15,0.11849650394090645,0.76
[3],0.08,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,8,gaussian,"(-0.1, 0.1)",15,0.1067508844372469,0.8
[3],0.08,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.1, 0.1)",15,0.12032312844727079,0.72
[3],0.08,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.55,8,gaussian,"(-0.1, 0.1)",15,0.10035339795673921,0.84
[3],0.08,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.55,10,gaussian,"(-0.1, 0.1)",15,0.11813743927367464,0.8
[3],0.08,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.1, 0.1)",15,0.11729983050682803,0.56
