n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.10999999999999997,0.008,0.004,0.1,0.4,sigmoid,sgd,0.0,16,glorot,"(-0.5, 0.5)",35,0.09527965722274226,0.88,53
[4],0.15,0.014,0.006,0.0,0.1,tanh,sgd,0.03,16,he,"(-0.7, 0.7)",35,0.06663269262021736,0.84,54
[3],0.06999999999999999,0.01,0.0,0.25,0.8,sigmoid,sgd,0.01,64,he,"(-0.7, 0.7)",35,0.1253016027881827,0.48,56
[5],0.049999999999999996,0.014,0.0,0.0,0.4,tanh,adam,0.03,32,xavier,"(-0.1, 0.1)",30,0.037477050348188753,1.0,58
[6],0.18999999999999997,0.018000000000000002,0.008,0.05,0.8,tanh,adam,0.03,32,range,"(-0.5, 0.5)",30,0.06191807072371897,1.0,60
[4],0.01,0.012,0.006,0.25,0.7000000000000001,tanh,sgd,0.01,32,he,"(-0.7, 0.7)",30,0.10386671490090357,0.64,62
[3],0.01,0.004,0.004,0.2,0.4,tanh,sgd,0.03,32,glorot,"(-0.5, 0.5)",35,0.12524471632214326,0.52,64
[6],0.15,0.002,0.008,0.0,0.6000000000000001,tanh,adam,0.0,8,xavier,"(-0.7, 0.7)",35,0.03510422697328149,1.0,65
[3],0.08999999999999998,0.018000000000000002,0.0,0.05,0.7000000000000001,tanh,adam,0.01,64,glorot,"(-0.1, 0.1)",30,0.061481376504885575,1.0,66
[5],0.12999999999999998,0.01,0.004,0.25,0.1,sigmoid,adam,0.03,64,he,"(-0.7, 0.7)",30,0.13514270348799043,1.0,67
[3],0.15,0.002,0.004,0.1,0.5,sigmoid,adam,0.04,8,range,"(-0.5, 0.5)",30,0.04355324039705948,1.0,68
[3],0.06999999999999999,0.016,0.004,0.2,0.7000000000000001,tanh,sgd,0.01,32,range,"(-0.1, 0.1)",30,0.08284490885543544,0.8,69
[4],0.03,0.014,0.0,0.25,0.2,tanh,adam,0.04,32,glorot,"(-0.5, 0.5)",30,0.07032246578801635,0.84,71
[4],0.15,0.016,0.002,0.15000000000000002,0.30000000000000004,sigmoid,sgd,0.02,64,he,"(-0.7, 0.7)",30,0.11842973708802061,0.6,72
[3],0.08999999999999998,0.008,0.008,0.2,0.7000000000000001,sigmoid,adam,0.04,64,he,"(-0.5, 0.5)",35,0.11936550661039388,0.76,73
[6],0.15,0.01,0.002,0.25,0.30000000000000004,tanh,sgd,0.03,8,he,"(-0.7, 0.7)",30,0.057114652318899006,0.88,74
[4],0.12999999999999998,0.004,0.0,0.15000000000000002,0.4,tanh,adam,0.0,32,range,"(-0.5, 0.5)",30,0.02619371208054194,1.0,76
[6],0.16999999999999998,0.0,0.008,0.0,0.30000000000000004,tanh,sgd,0.0,64,gaussian,"(-0.7, 0.7)",35,0.13924676678421827,0.4,77
[6],0.18999999999999997,0.004,0.002,0.15000000000000002,0.4,tanh,adam,0.0,64,he,"(-0.7, 0.7)",35,0.05443576533137484,1.0,80
[4],0.03,0.014,0.004,0.2,0.4,tanh,adam,0.03,32,xavier,"(-0.5, 0.5)",30,0.08584380442183888,0.8,81
[3],0.06999999999999999,0.012,0.008,0.1,0.4,tanh,sgd,0.03,32,gaussian,"(-0.7, 0.7)",35,0.14258776930948477,0.6,82
[4],0.16999999999999998,0.01,0.008,0.2,0.4,sigmoid,adam,0.03,32,he,"(-0.1, 0.1)",30,0.12170869364464097,0.72,85
[3],0.049999999999999996,0.006,0.006,0.2,0.5,sigmoid,adam,0.0,32,range,"(-0.1, 0.1)",30,0.1060198780949109,0.76,86
[5],0.08999999999999998,0.018000000000000002,0.006,0.25,0.5,sigmoid,sgd,0.03,8,range,"(-0.7, 0.7)",30,0.11532051142861578,0.72,87
[6],0.18999999999999997,0.012,0.004,0.0,0.5,sigmoid,adam,0.03,16,he,"(-0.1, 0.1)",35,0.11085503534688824,1.0,90
[5],0.16999999999999998,0.01,0.0,0.15000000000000002,0.4,sigmoid,sgd,0.03,8,xavier,"(-0.7, 0.7)",35,0.09189641062491408,0.84,91
[5],0.01,0.004,0.004,0.0,0.2,tanh,sgd,0.0,64,glorot,"(-0.5, 0.5)",35,0.12889169942036524,0.52,94
[3],0.15,0.016,0.002,0.2,0.0,tanh,adam,0.0,8,glorot,"(-0.5, 0.5)",30,0.07800501478563826,0.96,95
[3],0.15,0.014,0.0,0.0,0.5,sigmoid,sgd,0.01,32,range,"(-0.7, 0.7)",35,0.11530406602529028,0.68,96
[6],0.10999999999999997,0.014,0.006,0.15000000000000002,0.1,tanh,adam,0.02,32,he,"(-0.1, 0.1)",35,0.06600670266358823,1.0,98
[6],0.03,0.002,0.0,0.0,0.6000000000000001,sigmoid,adam,0.01,8,range,"(-0.7, 0.7)",35,0.04665883758487464,0.88,99
[5],0.03,0.012,0.004,0.25,0.6000000000000001,sigmoid,adam,0.04,32,he,"(-0.1, 0.1)",35,0.10575691335471178,0.84,100
[4],0.049999999999999996,0.014,0.002,0.0,0.5,tanh,sgd,0.02,16,glorot,"(-0.7, 0.7)",35,0.07210226622970664,0.8,1
[3],0.18999999999999997,0.008,0.0,0.05,0.4,tanh,adam,0.02,8,xavier,"(-0.1, 0.1)",35,0.04593673642443819,1.0,2
[6],0.03,0.004,0.0,0.0,0.8,sigmoid,adam,0.03,64,he,"(-0.1, 0.1)",30,0.08435586926759372,0.68,3
[5],0.10999999999999997,0.018000000000000002,0.008,0.0,0.0,sigmoid,sgd,0.04,8,gaussian,"(-0.5, 0.5)",30,0.14057543568033795,0.56,4
[6],0.15,0.018000000000000002,0.006,0.15000000000000002,0.4,sigmoid,sgd,0.02,64,gaussian,"(-0.5, 0.5)",35,0.15029806533007764,0.48,5
[6],0.16999999999999998,0.008,0.0,0.05,0.6000000000000001,sigmoid,sgd,0.01,32,xavier,"(-0.1, 0.1)",30,0.09299249453082048,0.68,6
[5],0.10999999999999997,0.002,0.0,0.15000000000000002,0.6000000000000001,sigmoid,sgd,0.03,16,range,"(-0.7, 0.7)",35,0.09909916578675632,0.68,7
[5],0.03,0.012,0.0,0.15000000000000002,0.0,tanh,sgd,0.02,64,range,"(-0.5, 0.5)",35,0.13005757748937194,0.48,8
[6],0.18999999999999997,0.012,0.008,0.0,0.6000000000000001,tanh,adam,0.01,32,xavier,"(-0.1, 0.1)",35,0.058568833348961485,1.0,10
[4],0.03,0.004,0.006,0.15000000000000002,0.7000000000000001,tanh,adam,0.01,64,gaussian,"(-0.5, 0.5)",30,0.0627882326185916,0.84,12
[5],0.08999999999999998,0.018000000000000002,0.0,0.1,0.8,sigmoid,adam,0.03,64,gaussian,"(-0.1, 0.1)",30,0.10111142737652512,0.68,13
[5],0.03,0.002,0.008,0.2,0.8,tanh,adam,0.04,8,glorot,"(-0.7, 0.7)",35,0.03287364757352588,1.0,14
[4],0.10999999999999997,0.018000000000000002,0.006,0.2,0.2,sigmoid,adam,0.0,32,gaussian,"(-0.7, 0.7)",35,0.13020991448712246,0.84,15
[4],0.01,0.006,0.006,0.15000000000000002,0.8,sigmoid,adam,0.02,32,glorot,"(-0.5, 0.5)",30,0.09074027097534748,0.72,16
[3],0.10999999999999997,0.002,0.004,0.0,0.8,tanh,adam,0.02,16,he,"(-0.1, 0.1)",35,0.015799904558494716,1.0,17
[4],0.10999999999999997,0.008,0.006,0.05,0.1,tanh,adam,0.02,16,range,"(-0.1, 0.1)",35,0.040245120415564585,1.0,18
[4],0.049999999999999996,0.018000000000000002,0.002,0.25,0.7000000000000001,sigmoid,adam,0.02,16,glorot,"(-0.7, 0.7)",30,0.09723709542300552,0.96,21
[6],0.06999999999999999,0.016,0.002,0.1,0.7000000000000001,sigmoid,adam,0.04,64,glorot,"(-0.5, 0.5)",30,0.09734929635795318,0.68,22
[6],0.049999999999999996,0.006,0.008,0.05,0.4,sigmoid,adam,0.02,8,range,"(-0.1, 0.1)",30,0.0910114374781111,0.84,23
[3],0.049999999999999996,0.008,0.006,0.2,0.2,tanh,sgd,0.01,64,he,"(-0.1, 0.1)",30,0.1210730133855344,0.72,24
[3],0.12999999999999998,0.016,0.004,0.05,0.6000000000000001,sigmoid,adam,0.01,8,he,"(-0.1, 0.1)",35,0.0991473373195896,1.0,25
[5],0.049999999999999996,0.004,0.0,0.1,0.7000000000000001,sigmoid,adam,0.03,8,gaussian,"(-0.1, 0.1)",30,0.045531170009116106,1.0,26
[6],0.18999999999999997,0.014,0.0,0.0,0.7000000000000001,sigmoid,sgd,0.01,32,glorot,"(-0.1, 0.1)",35,0.09611757902679142,0.76,28
[6],0.10999999999999997,0.008,0.0,0.1,0.1,tanh,sgd,0.0,32,xavier,"(-0.1, 0.1)",30,0.09708856325189222,0.68,30
[5],0.08999999999999998,0.002,0.004,0.15000000000000002,0.6000000000000001,tanh,adam,0.02,16,glorot,"(-0.7, 0.7)",30,0.027280322435197166,1.0,33
[5],0.16999999999999998,0.008,0.0,0.25,0.6000000000000001,sigmoid,adam,0.04,16,range,"(-0.5, 0.5)",30,0.08466541754727565,0.88,34
[3],0.03,0.01,0.004,0.1,0.7000000000000001,tanh,sgd,0.03,32,glorot,"(-0.1, 0.1)",35,0.09531080050072169,0.76,35
[5],0.18999999999999997,0.012,0.004,0.25,0.0,sigmoid,adam,0.02,16,gaussian,"(-0.1, 0.1)",35,0.11581806712883384,0.76,36
[6],0.01,0.004,0.0,0.05,0.5,tanh,adam,0.04,8,range,"(-0.1, 0.1)",35,0.08618874042795488,0.64,37
[4],0.15,0.016,0.006,0.2,0.1,tanh,adam,0.03,16,range,"(-0.5, 0.5)",35,0.0585248517895822,0.84,39
[5],0.16999999999999998,0.018000000000000002,0.004,0.15000000000000002,0.8,sigmoid,sgd,0.0,32,glorot,"(-0.7, 0.7)",35,0.10802628303410666,0.68,42
[6],0.16999999999999998,0.012,0.006,0.2,0.1,sigmoid,adam,0.0,64,glorot,"(-0.7, 0.7)",35,0.21773592287877497,1.0,43
[5],0.06999999999999999,0.01,0.008,0.1,0.1,tanh,sgd,0.04,32,xavier,"(-0.7, 0.7)",30,0.11608645278682798,0.76,45
[5],0.06999999999999999,0.018000000000000002,0.006,0.2,0.0,tanh,adam,0.02,64,xavier,"(-0.7, 0.7)",30,0.07531350329886591,1.0,47
[5],0.10999999999999997,0.01,0.006,0.05,0.5,sigmoid,adam,0.01,64,gaussian,"(-0.5, 0.5)",30,0.08916379253819955,0.8,49
[4],0.049999999999999996,0.002,0.0,0.1,0.6000000000000001,tanh,sgd,0.01,32,range,"(-0.7, 0.7)",30,0.06363051589191261,0.84,50
[4],0.049999999999999996,0.014,0.008,0.15000000000000002,0.7000000000000001,tanh,adam,0.0,8,glorot,"(-0.7, 0.7)",30,0.05569927525838376,1.0,51
[3],0.12999999999999998,0.004,0.004,0.25,0.5,tanh,adam,0.0,64,gaussian,"(-0.7, 0.7)",35,0.09305507965002145,0.84,53
[4],0.10999999999999997,0.016,0.004,0.0,0.6000000000000001,tanh,adam,0.04,8,xavier,"(-0.1, 0.1)",30,0.04713045990410302,1.0,54
[5],0.10999999999999997,0.016,0.004,0.05,0.30000000000000004,tanh,sgd,0.0,8,xavier,"(-0.7, 0.7)",30,0.04884830183775042,0.96,55
[6],0.16999999999999998,0.014,0.002,0.2,0.8,sigmoid,adam,0.04,32,xavier,"(-0.5, 0.5)",35,0.14293627749306517,0.8,56
[5],0.18999999999999997,0.01,0.008,0.2,0.8,tanh,adam,0.03,8,he,"(-0.5, 0.5)",35,0.06423941780226373,1.0,57
[3],0.12999999999999998,0.018000000000000002,0.004,0.25,0.0,tanh,adam,0.04,16,gaussian,"(-0.7, 0.7)",30,0.07665206514938036,0.96,58
[4],0.16999999999999998,0.018000000000000002,0.006,0.05,0.30000000000000004,sigmoid,sgd,0.01,8,glorot,"(-0.5, 0.5)",30,0.09489985594431959,0.72,59
[4],0.12999999999999998,0.006,0.006,0.2,0.7000000000000001,sigmoid,sgd,0.04,16,range,"(-0.5, 0.5)",35,0.08290229415777967,0.84,60
[6],0.16999999999999998,0.012,0.004,0.05,0.7000000000000001,tanh,adam,0.02,64,xavier,"(-0.1, 0.1)",30,0.08061331554519215,1.0,61
[5],0.06999999999999999,0.008,0.004,0.25,0.30000000000000004,tanh,adam,0.03,32,range,"(-0.7, 0.7)",30,0.05800264326154031,0.92,62
[5],0.15,0.008,0.006,0.05,0.30000000000000004,tanh,adam,0.01,8,range,"(-0.7, 0.7)",35,0.04918506813689638,1.0,64
[4],0.06999999999999999,0.0,0.008,0.05,0.30000000000000004,sigmoid,sgd,0.03,32,glorot,"(-0.1, 0.1)",35,0.11408599033506459,0.72,65
[5],0.01,0.0,0.004,0.2,0.1,tanh,adam,0.03,64,xavier,"(-0.7, 0.7)",30,0.08111488057426028,0.64,68
[5],0.06999999999999999,0.002,0.004,0.05,0.7000000000000001,tanh,sgd,0.0,32,he,"(-0.7, 0.7)",35,0.060274672061964074,0.8,69
[4],0.049999999999999996,0.018000000000000002,0.006,0.15000000000000002,0.8,tanh,sgd,0.03,8,xavier,"(-0.1, 0.1)",30,0.06176207935608336,0.88,70
[5],0.06999999999999999,0.0,0.004,0.15000000000000002,0.30000000000000004,tanh,adam,0.02,32,range,"(-0.7, 0.7)",35,0.014005878186745256,1.0,71
[3],0.08999999999999998,0.01,0.002,0.0,0.1,tanh,adam,0.01,64,range,"(-0.7, 0.7)",30,0.04933321608409415,1.0,72
[3],0.08999999999999998,0.01,0.008,0.05,0.30000000000000004,sigmoid,adam,0.01,64,range,"(-0.5, 0.5)",30,0.08946333629958701,0.8,73
[6],0.16999999999999998,0.006,0.002,0.25,0.1,tanh,adam,0.0,8,gaussian,"(-0.7, 0.7)",35,0.11558682035889498,0.84,74
[4],0.18999999999999997,0.016,0.002,0.05,0.5,tanh,sgd,0.01,64,gaussian,"(-0.7, 0.7)",30,0.1469136425057109,0.44,75
[4],0.18999999999999997,0.002,0.0,0.15000000000000002,0.5,sigmoid,sgd,0.0,64,gaussian,"(-0.5, 0.5)",30,0.12510954145889222,0.48,77
[3],0.049999999999999996,0.016,0.004,0.05,0.5,tanh,sgd,0.02,16,range,"(-0.1, 0.1)",30,0.089503450611808,0.64,82
[5],0.08999999999999998,0.0,0.008,0.2,0.2,tanh,adam,0.0,32,glorot,"(-0.7, 0.7)",30,0.02668613351793172,1.0,83
[6],0.12999999999999998,0.016,0.008,0.05,0.6000000000000001,sigmoid,adam,0.01,32,gaussian,"(-0.5, 0.5)",30,0.12428240819747696,1.0,85
[3],0.16999999999999998,0.006,0.0,0.1,0.6000000000000001,sigmoid,sgd,0.01,16,glorot,"(-0.1, 0.1)",30,0.08216163075666857,0.68,86
[5],0.01,0.006,0.002,0.25,0.1,tanh,sgd,0.04,16,glorot,"(-0.1, 0.1)",35,0.13177689994046413,0.48,87
[5],0.08999999999999998,0.012,0.006,0.2,0.5,tanh,adam,0.02,64,glorot,"(-0.1, 0.1)",35,0.06217571408842154,1.0,88
[6],0.10999999999999997,0.006,0.004,0.1,0.6000000000000001,sigmoid,sgd,0.01,8,he,"(-0.7, 0.7)",35,0.0906281254972094,0.68,89
[6],0.08999999999999998,0.004,0.002,0.1,0.30000000000000004,tanh,sgd,0.03,32,he,"(-0.5, 0.5)",35,0.09797311374900133,0.64,90
[3],0.01,0.012,0.002,0.25,0.30000000000000004,sigmoid,sgd,0.0,16,range,"(-0.5, 0.5)",30,0.12731105859910943,0.4,92
[3],0.18999999999999997,0.018000000000000002,0.006,0.25,0.7000000000000001,sigmoid,sgd,0.04,64,gaussian,"(-0.1, 0.1)",35,0.12622230635571166,0.44,93
[5],0.16999999999999998,0.008,0.0,0.2,0.6000000000000001,sigmoid,sgd,0.0,16,xavier,"(-0.1, 0.1)",35,0.08833010951987828,0.68,94
[5],0.10999999999999997,0.008,0.006,0.0,0.5,tanh,adam,0.04,16,xavier,"(-0.5, 0.5)",35,0.03452385303949352,1.0,95
[3],0.01,0.002,0.006,0.15000000000000002,0.6000000000000001,tanh,sgd,0.0,16,gaussian,"(-0.5, 0.5)",30,0.13013614994033051,0.44,96
[5],0.18999999999999997,0.002,0.008,0.0,0.30000000000000004,sigmoid,adam,0.02,8,gaussian,"(-0.7, 0.7)",30,0.04687623873329351,1.0,97
[3],0.049999999999999996,0.01,0.0,0.05,0.2,tanh,sgd,0.02,16,range,"(-0.1, 0.1)",35,0.10962523430401856,0.68,98
[5],0.18999999999999997,0.018000000000000002,0.008,0.15000000000000002,0.5,sigmoid,adam,0.03,64,xavier,"(-0.5, 0.5)",35,0.11174803788541493,0.64,100
[5],0.08999999999999998,0.006,0.006,0.2,0.30000000000000004,tanh,sgd,0.01,32,gaussian,"(-0.5, 0.5)",30,0.13258517893089594,0.48,6
[6],0.10999999999999997,0.008,0.006,0.2,0.30000000000000004,tanh,adam,0.02,64,he,"(-0.1, 0.1)",35,0.05674197630784962,1.0,8
[6],0.15,0.004,0.004,0.05,0.4,sigmoid,adam,0.03,8,glorot,"(-0.7, 0.7)",30,0.07055251729420293,0.96,10
[6],0.16999999999999998,0.016,0.006,0.2,0.0,tanh,sgd,0.0,16,he,"(-0.1, 0.1)",35,0.14008619924235227,0.64,11
[3],0.18999999999999997,0.012,0.004,0.15000000000000002,0.1,sigmoid,sgd,0.02,16,range,"(-0.7, 0.7)",35,0.12565512931913905,0.6,12
[4],0.15,0.01,0.006,0.15000000000000002,0.8,sigmoid,adam,0.0,64,gaussian,"(-0.5, 0.5)",30,0.10575229984289587,0.84,13
[4],0.16999999999999998,0.004,0.004,0.2,0.6000000000000001,tanh,sgd,0.03,16,xavier,"(-0.7, 0.7)",35,0.05346766406075459,0.88,16
[6],0.12999999999999998,0.0,0.008,0.05,0.7000000000000001,tanh,adam,0.0,16,xavier,"(-0.5, 0.5)",35,0.038896866730620136,1.0,17
[3],0.18999999999999997,0.002,0.008,0.05,0.5,tanh,sgd,0.03,8,he,"(-0.7, 0.7)",30,0.059689938874064236,0.88,18
[5],0.18999999999999997,0.012,0.008,0.15000000000000002,0.1,tanh,adam,0.03,16,he,"(-0.7, 0.7)",35,0.07368244599303603,1.0,19
[3],0.049999999999999996,0.01,0.0,0.05,0.4,sigmoid,sgd,0.02,16,range,"(-0.5, 0.5)",30,0.12518402003942114,0.48,20
[4],0.18999999999999997,0.012,0.006,0.05,0.7000000000000001,sigmoid,sgd,0.03,32,xavier,"(-0.1, 0.1)",30,0.10135228992187721,0.8,21
[6],0.18999999999999997,0.0,0.004,0.0,0.7000000000000001,sigmoid,sgd,0.03,64,glorot,"(-0.7, 0.7)",30,0.11107673017640687,0.76,22
[6],0.15,0.014,0.002,0.0,0.0,sigmoid,adam,0.0,32,xavier,"(-0.7, 0.7)",30,0.11083984365085398,0.64,23
[4],0.15,0.018000000000000002,0.006,0.2,0.8,sigmoid,sgd,0.02,32,range,"(-0.1, 0.1)",35,0.11974490594751849,0.68,24
[6],0.16999999999999998,0.006,0.006,0.0,0.30000000000000004,tanh,sgd,0.03,32,he,"(-0.1, 0.1)",30,0.1044444539997457,0.72,25
[4],0.12999999999999998,0.0,0.004,0.25,0.2,sigmoid,sgd,0.01,32,xavier,"(-0.7, 0.7)",30,0.12065278787773398,0.68,28
[6],0.049999999999999996,0.018000000000000002,0.004,0.25,0.6000000000000001,tanh,adam,0.0,8,glorot,"(-0.7, 0.7)",35,0.08959690995869099,0.92,29
[5],0.049999999999999996,0.008,0.0,0.25,0.5,tanh,sgd,0.02,16,gaussian,"(-0.5, 0.5)",35,0.12387656710287334,0.56,33
[6],0.01,0.0,0.004,0.0,0.6000000000000001,sigmoid,adam,0.0,16,glorot,"(-0.1, 0.1)",35,0.09839216716422784,0.72,35
[6],0.10999999999999997,0.012,0.004,0.05,0.30000000000000004,tanh,sgd,0.01,32,gaussian,"(-0.7, 0.7)",30,0.15295530376053582,0.48,38
[6],0.18999999999999997,0.002,0.008,0.0,0.5,tanh,sgd,0.03,64,he,"(-0.7, 0.7)",35,0.09699217322621624,0.76,40
[4],0.15,0.002,0.0,0.2,0.1,sigmoid,adam,0.01,8,gaussian,"(-0.5, 0.5)",35,0.09934094575044292,0.84,41
[5],0.16999999999999998,0.012,0.006,0.25,0.6000000000000001,sigmoid,sgd,0.02,8,he,"(-0.1, 0.1)",35,0.1121512633741847,0.72,42
[4],0.049999999999999996,0.016,0.004,0.15000000000000002,0.1,tanh,adam,0.01,8,xavier,"(-0.1, 0.1)",30,0.07927319317912587,0.88,43
[3],0.15,0.018000000000000002,0.008,0.0,0.4,sigmoid,sgd,0.0,16,gaussian,"(-0.1, 0.1)",30,0.1269719002102452,0.56,44
[5],0.16999999999999998,0.016,0.004,0.05,0.5,sigmoid,adam,0.0,8,he,"(-0.5, 0.5)",30,0.12313171557574144,0.76,45
[3],0.08999999999999998,0.018000000000000002,0.0,0.15000000000000002,0.7000000000000001,tanh,sgd,0.03,16,he,"(-0.1, 0.1)",30,0.07420552471372427,0.88,46
[3],0.18999999999999997,0.002,0.002,0.25,0.8,sigmoid,sgd,0.0,16,gaussian,"(-0.5, 0.5)",30,0.09544662501309217,0.84,47
[5],0.03,0.016,0.0,0.05,0.30000000000000004,sigmoid,adam,0.0,64,he,"(-0.5, 0.5)",30,0.1235113509276122,0.8,49
[3],0.16999999999999998,0.014,0.0,0.1,0.30000000000000004,tanh,adam,0.04,16,glorot,"(-0.5, 0.5)",35,0.07533912948417809,0.88,50
[4],0.049999999999999996,0.018000000000000002,0.0,0.05,0.1,sigmoid,adam,0.03,32,glorot,"(-0.1, 0.1)",35,0.12111172087868388,0.72,55
[5],0.049999999999999996,0.002,0.002,0.1,0.6000000000000001,sigmoid,adam,0.02,16,gaussian,"(-0.5, 0.5)",30,0.05914742603431713,0.88,57
[4],0.03,0.014,0.0,0.05,0.1,sigmoid,sgd,0.01,16,xavier,"(-0.5, 0.5)",30,0.12994813081658754,0.48,58
[3],0.15,0.0,0.002,0.2,0.6000000000000001,tanh,adam,0.0,64,glorot,"(-0.1, 0.1)",30,0.06906535191979951,0.84,60
[4],0.049999999999999996,0.008,0.004,0.15000000000000002,0.2,sigmoid,sgd,0.02,64,glorot,"(-0.7, 0.7)",30,0.12438589585819461,0.56,61
[3],0.03,0.008,0.006,0.05,0.6000000000000001,sigmoid,sgd,0.04,8,glorot,"(-0.7, 0.7)",30,0.12303348285692005,0.64,62
[6],0.16999999999999998,0.014,0.004,0.2,0.8,tanh,adam,0.02,16,gaussian,"(-0.5, 0.5)",35,0.08410575795245259,0.96,63
[5],0.16999999999999998,0.0,0.002,0.2,0.6000000000000001,tanh,sgd,0.01,16,range,"(-0.5, 0.5)",35,0.06510087846490357,0.88,65
[3],0.01,0.006,0.008,0.05,0.0,tanh,sgd,0.02,16,xavier,"(-0.5, 0.5)",35,0.12977498530746015,0.52,67
[5],0.08999999999999998,0.01,0.002,0.05,0.6000000000000001,tanh,adam,0.01,32,xavier,"(-0.7, 0.7)",35,0.04070786929579722,1.0,69
[4],0.12999999999999998,0.008,0.004,0.05,0.2,sigmoid,adam,0.04,8,xavier,"(-0.7, 0.7)",30,0.10407971114961163,0.76,70
[5],0.15,0.0,0.004,0.05,0.30000000000000004,sigmoid,adam,0.02,8,gaussian,"(-0.1, 0.1)",30,0.02442077403147687,1.0,72
[6],0.12999999999999998,0.004,0.006,0.15000000000000002,0.6000000000000001,tanh,adam,0.0,64,range,"(-0.7, 0.7)",35,0.0695149337338511,0.96,73
[3],0.03,0.01,0.002,0.05,0.6000000000000001,tanh,adam,0.02,16,gaussian,"(-0.1, 0.1)",30,0.07229063007775949,0.84,76
[4],0.049999999999999996,0.008,0.0,0.15000000000000002,0.1,tanh,adam,0.03,64,he,"(-0.1, 0.1)",35,0.0700910646685075,0.84,78
[5],0.18999999999999997,0.0,0.002,0.25,0.1,sigmoid,adam,0.04,64,range,"(-0.1, 0.1)",35,0.03786801994623135,0.88,80
[4],0.03,0.014,0.002,0.05,0.30000000000000004,sigmoid,sgd,0.0,64,gaussian,"(-0.7, 0.7)",30,0.15031164048539547,0.32,82
[4],0.049999999999999996,0.018000000000000002,0.004,0.1,0.1,sigmoid,adam,0.04,64,range,"(-0.5, 0.5)",30,0.12426195128323535,0.8,83
[6],0.01,0.018000000000000002,0.008,0.2,0.6000000000000001,sigmoid,adam,0.01,16,range,"(-0.7, 0.7)",35,0.12465517457665967,0.76,84
[3],0.03,0.018000000000000002,0.0,0.1,0.8,tanh,adam,0.02,64,glorot,"(-0.7, 0.7)",35,0.07590157703363744,0.84,85
[6],0.01,0.004,0.004,0.15000000000000002,0.2,tanh,sgd,0.03,32,xavier,"(-0.1, 0.1)",35,0.12678419167541538,0.52,86
[6],0.08999999999999998,0.01,0.0,0.1,0.4,tanh,adam,0.03,8,xavier,"(-0.1, 0.1)",30,0.04345548356834668,1.0,87
[6],0.10999999999999997,0.008,0.006,0.2,0.1,sigmoid,adam,0.01,64,glorot,"(-0.7, 0.7)",30,0.09614272196991074,0.88,88
[3],0.06999999999999999,0.0,0.006,0.0,0.5,sigmoid,adam,0.02,64,range,"(-0.5, 0.5)",35,0.08090562049041258,0.84,90
[3],0.01,0.006,0.004,0.15000000000000002,0.7000000000000001,sigmoid,adam,0.04,32,he,"(-0.1, 0.1)",30,0.11927421329770199,0.68,91
[3],0.08999999999999998,0.0,0.006,0.0,0.2,sigmoid,sgd,0.01,16,he,"(-0.7, 0.7)",30,0.12897266772589105,0.56,92
[3],0.01,0.014,0.002,0.25,0.2,sigmoid,sgd,0.02,32,he,"(-0.5, 0.5)",30,0.13135977332103146,0.4,93
[5],0.15,0.008,0.002,0.15000000000000002,0.4,tanh,sgd,0.0,32,range,"(-0.7, 0.7)",35,0.085017787667287,0.8,94
[4],0.01,0.018000000000000002,0.006,0.25,0.5,sigmoid,sgd,0.03,32,he,"(-0.5, 0.5)",30,0.15070503836972368,0.4,96
[6],0.01,0.018000000000000002,0.008,0.05,0.5,sigmoid,adam,0.02,32,xavier,"(-0.7, 0.7)",35,0.1197048393482253,0.76,97
[4],0.08999999999999998,0.002,0.006,0.05,0.4,sigmoid,adam,0.0,16,he,"(-0.1, 0.1)",35,0.06055118275272581,0.88,98
[5],0.12999999999999998,0.01,0.004,0.1,0.4,tanh,sgd,0.03,8,range,"(-0.7, 0.7)",35,0.07744160839892843,0.88,99
[3],0.15,0.006,0.008,0.0,0.6000000000000001,tanh,adam,0.0,16,xavier,"(-0.1, 0.1)",30,0.09019539870517605,0.92,100
[3],0.15,0.008,0.002,0.05,0.2,tanh,sgd,0.01,64,glorot,"(-0.5, 0.5)",30,0.0921479511176373,0.64,2
[4],0.06999999999999999,0.01,0.004,0.05,0.1,tanh,adam,0.01,8,gaussian,"(-0.5, 0.5)",30,0.0422273193092877,1.0,4
[6],0.16999999999999998,0.018000000000000002,0.008,0.1,0.6000000000000001,sigmoid,adam,0.03,32,xavier,"(-0.1, 0.1)",30,0.13998000295573562,0.92,5
[3],0.06999999999999999,0.006,0.002,0.05,0.0,sigmoid,sgd,0.02,8,glorot,"(-0.7, 0.7)",30,0.11624363032195417,0.64,6
[3],0.18999999999999997,0.0,0.0,0.25,0.0,sigmoid,sgd,0.03,64,glorot,"(-0.1, 0.1)",35,0.12663192853000513,0.48,7
[5],0.15,0.004,0.002,0.25,0.0,tanh,adam,0.0,32,range,"(-0.7, 0.7)",35,0.07890862843848404,0.88,8
[5],0.16999999999999998,0.006,0.004,0.25,0.6000000000000001,tanh,sgd,0.0,64,xavier,"(-0.7, 0.7)",30,0.07180894163034997,0.8,10
[5],0.06999999999999999,0.0,0.0,0.25,0.1,sigmoid,adam,0.01,8,range,"(-0.1, 0.1)",35,0.0621566058735087,0.84,11
